"ANO_ELEICAO","CD_TIPO_ELEICAO","NM_TIPO_ELEICAO","TP_ABRANGENCIA","SG_UF","SG_UE","NM_UE","CD_CARGO","DS_CARGO","CD_SITUACAO_CANDIDATURA","DS_SITUACAO_CANDIDATURA","CD_DETALHE_SITUACAO_CAND","DS_DETALHE_SITUACAO_CAND","TP_AGREMIACAO","NR_PARTIDO","SG_PARTIDO","NR_IDADE_DATA_POSSE","CD_GENERO","DS_GENERO","CD_GRAU_INSTRUCAO","DS_GRAU_INSTRUCAO","CD_ESTADO_CIVIL","DS_ESTADO_CIVIL","CD_COR_RACA","DS_COR_RACA","VR_DESPESA_MAX_CAMPANHA"
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",3,"INAPTO",6,"RENÚNCIA","PARTIDO ISOLADO",43,"PV",48,2,"MASCULINO",8,"SUPERIOR COMPLETO",3,"CASADO(A)",1,"BRANCA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",36,"PTC",69,2,"MASCULINO",8,"SUPERIOR COMPLETO",3,"CASADO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",17,"PSL",50,2,"MASCULINO",8,"SUPERIOR COMPLETO",3,"CASADO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",36,"PTC",57,2,"MASCULINO",8,"SUPERIOR COMPLETO",3,"CASADO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",36,"PTC",57,2,"MASCULINO",6,"ENSINO MÉDIO COMPLETO",9,"DIVORCIADO(A)",2,"PRETA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",90,"PROS",29,2,"MASCULINO",8,"SUPERIOR COMPLETO",1,"SOLTEIRO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",80,"UP",71,2,"MASCULINO",8,"SUPERIOR COMPLETO",3,"CASADO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",70,"AVANTE",31,4,"FEMININO",6,"ENSINO MÉDIO COMPLETO",1,"SOLTEIRO(A)",1,"BRANCA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",25,"DEM",44,4,"FEMININO",2,"LÊ E ESCREVE",1,"SOLTEIRO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",20,"PSC",27,4,"FEMININO",8,"SUPERIOR COMPLETO",1,"SOLTEIRO(A)",1,"BRANCA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",40,"PSB",61,2,"MASCULINO",6,"ENSINO MÉDIO COMPLETO",3,"CASADO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",3,"INAPTO",6,"RENÚNCIA","PARTIDO ISOLADO",12,"PDT",37,2,"MASCULINO",8,"SUPERIOR COMPLETO",1,"SOLTEIRO(A)",1,"BRANCA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",50,"PSOL",37,4,"FEMININO",8,"SUPERIOR COMPLETO",1,"SOLTEIRO(A)",2,"PRETA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",10,"REPUBLICANOS",48,2,"MASCULINO",6,"ENSINO MÉDIO COMPLETO",3,"CASADO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",65,"PC do B",38,2,"MASCULINO",7,"SUPERIOR INCOMPLETO",3,"CASADO(A)",1,"BRANCA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",65,"PC do B",52,2,"MASCULINO",7,"SUPERIOR INCOMPLETO",9,"DIVORCIADO(A)",2,"PRETA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",20,"PSC",32,2,"MASCULINO",6,"ENSINO MÉDIO COMPLETO",1,"SOLTEIRO(A)",1,"BRANCA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",19,"PODE",45,2,"MASCULINO",6,"ENSINO MÉDIO COMPLETO",3,"CASADO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",19,"PODE",48,2,"MASCULINO",6,"ENSINO MÉDIO COMPLETO",3,"CASADO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",20,"PSC",37,4,"FEMININO",6,"ENSINO MÉDIO COMPLETO",1,"SOLTEIRO(A)",1,"BRANCA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",19,"PODE",35,4,"FEMININO",8,"SUPERIOR COMPLETO",9,"DIVORCIADO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",17,"PSL",38,4,"FEMININO",8,"SUPERIOR COMPLETO",1,"SOLTEIRO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",28,"PRTB",38,2,"MASCULINO",6,"ENSINO MÉDIO COMPLETO",3,"CASADO(A)",6,"NÃO INFORMADO",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",40,"PSB",40,4,"FEMININO",6,"ENSINO MÉDIO COMPLETO",9,"DIVORCIADO(A)",2,"PRETA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",3,"INAPTO",14,"INDEFERIDO","PARTIDO ISOLADO",10,"REPUBLICANOS",58,2,"MASCULINO",6,"ENSINO MÉDIO COMPLETO",3,"CASADO(A)",2,"PRETA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",25,"DEM",67,2,"MASCULINO",2,"LÊ E ESCREVE",1,"SOLTEIRO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",20,"PSC",47,4,"FEMININO",4,"ENSINO FUNDAMENTAL COMPLETO",3,"CASADO(A)",1,"BRANCA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",90,"PROS",37,2,"MASCULINO",6,"ENSINO MÉDIO COMPLETO",1,"SOLTEIRO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",27,"DC",51,4,"FEMININO",6,"ENSINO MÉDIO COMPLETO",1,"SOLTEIRO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",10,"REPUBLICANOS",45,2,"MASCULINO",2,"LÊ E ESCREVE",3,"CASADO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",10,"REPUBLICANOS",39,2,"MASCULINO",8,"SUPERIOR COMPLETO",3,"CASADO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",13,"PT",54,2,"MASCULINO",6,"ENSINO MÉDIO COMPLETO",1,"SOLTEIRO(A)",2,"PRETA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",90,"PROS",72,2,"MASCULINO",6,"ENSINO MÉDIO COMPLETO",1,"SOLTEIRO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",15,"MDB",54,2,"MASCULINO",5,"ENSINO MÉDIO INCOMPLETO",1,"SOLTEIRO(A)",2,"PRETA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",65,"PC do B",66,4,"FEMININO",7,"SUPERIOR INCOMPLETO",9,"DIVORCIADO(A)",2,"PRETA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",50,"PSOL",44,2,"MASCULINO",8,"SUPERIOR COMPLETO",3,"CASADO(A)",1,"BRANCA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",12,"PDT",48,4,"FEMININO",8,"SUPERIOR COMPLETO",1,"SOLTEIRO(A)",1,"BRANCA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",90,"PROS",54,2,"MASCULINO",8,"SUPERIOR COMPLETO",1,"SOLTEIRO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",90,"PROS",21,2,"MASCULINO",6,"ENSINO MÉDIO COMPLETO",1,"SOLTEIRO(A)",2,"PRETA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",70,"AVANTE",45,2,"MASCULINO",3,"ENSINO FUNDAMENTAL INCOMPLETO",3,"CASADO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",17,"PSL",54,4,"FEMININO",6,"ENSINO MÉDIO COMPLETO",1,"SOLTEIRO(A)",1,"BRANCA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",40,"PSB",56,2,"MASCULINO",7,"SUPERIOR INCOMPLETO",3,"CASADO(A)",1,"BRANCA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",27,"DC",45,2,"MASCULINO",8,"SUPERIOR COMPLETO",3,"CASADO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",10,"REPUBLICANOS",43,2,"MASCULINO",6,"ENSINO MÉDIO COMPLETO",3,"CASADO(A)",1,"BRANCA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",23,"CIDADANIA",59,2,"MASCULINO",8,"SUPERIOR COMPLETO",3,"CASADO(A)",1,"BRANCA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",3,"INAPTO",6,"RENÚNCIA","PARTIDO ISOLADO",70,"AVANTE",38,2,"MASCULINO",6,"ENSINO MÉDIO COMPLETO",1,"SOLTEIRO(A)",1,"BRANCA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",19,"PODE",37,2,"MASCULINO",8,"SUPERIOR COMPLETO",1,"SOLTEIRO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",10,"REPUBLICANOS",58,2,"MASCULINO",6,"ENSINO MÉDIO COMPLETO",3,"CASADO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",3,"INAPTO",14,"INDEFERIDO","PARTIDO ISOLADO",43,"PV",34,2,"MASCULINO",8,"SUPERIOR COMPLETO",3,"CASADO(A)",1,"BRANCA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",3,"INAPTO",14,"INDEFERIDO","PARTIDO ISOLADO",20,"PSC",54,4,"FEMININO",3,"ENSINO FUNDAMENTAL INCOMPLETO",1,"SOLTEIRO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",28,"PRTB",40,4,"FEMININO",8,"SUPERIOR COMPLETO",1,"SOLTEIRO(A)",6,"NÃO INFORMADO",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",25,"DEM",40,4,"FEMININO",8,"SUPERIOR COMPLETO",1,"SOLTEIRO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",43,"PV",57,2,"MASCULINO",6,"ENSINO MÉDIO COMPLETO",3,"CASADO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",23,"CIDADANIA",35,2,"MASCULINO",8,"SUPERIOR COMPLETO",1,"SOLTEIRO(A)",2,"PRETA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",17,"PSL",51,2,"MASCULINO",8,"SUPERIOR COMPLETO",3,"CASADO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",13,"PT",54,2,"MASCULINO",4,"ENSINO FUNDAMENTAL COMPLETO",3,"CASADO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",15,"MDB",44,4,"FEMININO",7,"SUPERIOR INCOMPLETO",9,"DIVORCIADO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",65,"PC do B",48,2,"MASCULINO",6,"ENSINO MÉDIO COMPLETO",1,"SOLTEIRO(A)",2,"PRETA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",70,"AVANTE",29,4,"FEMININO",6,"ENSINO MÉDIO COMPLETO",1,"SOLTEIRO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",50,"PSOL",56,2,"MASCULINO",6,"ENSINO MÉDIO COMPLETO",3,"CASADO(A)",2,"PRETA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",65,"PC do B",56,4,"FEMININO",3,"ENSINO FUNDAMENTAL INCOMPLETO",9,"DIVORCIADO(A)",1,"BRANCA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",15,"MDB",43,2,"MASCULINO",8,"SUPERIOR COMPLETO",9,"DIVORCIADO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",13,"PT",32,2,"MASCULINO",6,"ENSINO MÉDIO COMPLETO",1,"SOLTEIRO(A)",2,"PRETA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",15,"MDB",50,2,"MASCULINO",8,"SUPERIOR COMPLETO",1,"SOLTEIRO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",65,"PC do B",46,2,"MASCULINO",6,"ENSINO MÉDIO COMPLETO",3,"CASADO(A)",2,"PRETA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",19,"PODE",35,4,"FEMININO",8,"SUPERIOR COMPLETO",1,"SOLTEIRO(A)",1,"BRANCA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",90,"PROS",37,4,"FEMININO",6,"ENSINO MÉDIO COMPLETO",1,"SOLTEIRO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",10,"REPUBLICANOS",57,2,"MASCULINO",6,"ENSINO MÉDIO COMPLETO",3,"CASADO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",19,"PODE",40,2,"MASCULINO",6,"ENSINO MÉDIO COMPLETO",1,"SOLTEIRO(A)",1,"BRANCA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",28,"PRTB",38,2,"MASCULINO",8,"SUPERIOR COMPLETO",1,"SOLTEIRO(A)",6,"NÃO INFORMADO",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",20,"PSC",46,2,"MASCULINO",7,"SUPERIOR INCOMPLETO",9,"DIVORCIADO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",36,"PTC",44,2,"MASCULINO",6,"ENSINO MÉDIO COMPLETO",1,"SOLTEIRO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",10,"REPUBLICANOS",50,2,"MASCULINO",2,"LÊ E ESCREVE",3,"CASADO(A)",1,"BRANCA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",28,"PRTB",40,2,"MASCULINO",6,"ENSINO MÉDIO COMPLETO",1,"SOLTEIRO(A)",6,"NÃO INFORMADO",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",77,"SOLIDARIEDADE",41,2,"MASCULINO",6,"ENSINO MÉDIO COMPLETO",3,"CASADO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",19,"PODE",39,2,"MASCULINO",8,"SUPERIOR COMPLETO",3,"CASADO(A)",1,"BRANCA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",17,"PSL",47,2,"MASCULINO",6,"ENSINO MÉDIO COMPLETO",1,"SOLTEIRO(A)",2,"PRETA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",30,"NOVO",39,2,"MASCULINO",8,"SUPERIOR COMPLETO",3,"CASADO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",19,"PODE",34,4,"FEMININO",2,"LÊ E ESCREVE",1,"SOLTEIRO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",27,"DC",58,4,"FEMININO",4,"ENSINO FUNDAMENTAL COMPLETO",1,"SOLTEIRO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",36,"PTC",59,2,"MASCULINO",8,"SUPERIOR COMPLETO",3,"CASADO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",11,"PP",52,2,"MASCULINO",3,"ENSINO FUNDAMENTAL INCOMPLETO",3,"CASADO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",20,"PSC",41,2,"MASCULINO",6,"ENSINO MÉDIO COMPLETO",3,"CASADO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",20,"PSC",33,2,"MASCULINO",6,"ENSINO MÉDIO COMPLETO",3,"CASADO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",10,"REPUBLICANOS",49,2,"MASCULINO",8,"SUPERIOR COMPLETO",3,"CASADO(A)",3,"PARDA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",90,"PROS",45,2,"MASCULINO",8,"SUPERIOR COMPLETO",1,"SOLTEIRO(A)",1,"BRANCA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",23,"CIDADANIA",66,2,"MASCULINO",8,"SUPERIOR COMPLETO",3,"CASADO(A)",1,"BRANCA",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",28,"PRTB",50,2,"MASCULINO",8,"SUPERIOR COMPLETO",3,"CASADO(A)",6,"NÃO INFORMADO",1011149
2020,2,"ELEIÇÃO ORDINÁRIA","MUNICIPAL","PE",25313,"RECIFE",13,"VEREADOR",12,"APTO",2,"DEFERIDO","PARTIDO ISOLADO",43,"PV",46,2,"MASCULINO",6,"ENSINO MÉDIO COMPLETO",1,"SOLTEIRO(A)",1,"BRANCA",1011149
